# 「샘」(질량손실) 게이트 판정 — 기준 B · (무리 · 신호) 짝 (미해결 #84 · 세션 7.77)
# [가정값: 업계 공개자료 전형범위 · 프로젝트정리 5장] 실측 아님
# 가정값 기반 — 실측 아님.
#
# 내는 명령: .venv/Scripts/python.exe -m cdu_simul.massloss_gate --pairs
#   (읽는 것은 results/cdu_dataset.csv 하나다. 판정 기준·임계는 이 파일이
#    만들지 않는다 — docs/session745-massloss-gate-criteria.md 의 것을 쓴다.)
#
# 실린 짝: 이상 기구를 진 CDU 만 9,600. 뺀 짝 7,680 —
#   이웃 CDU 다. 뺀 근거는 기준 문서 2-4: 기대 부호는 기구를 진
#   CDU 에서 나온 것이라 이웃 CDU 의 통과·실패가 무엇을 뜻하는지
#   정해지지 않았다. 리포트의 통과율도 같은 모집단으로 내므로,
#   목록과 통과율이 같은 모집단을 봐야 합격선을 그을 때 어긋나지
#   않는다.
#   **이 파일은 전 짝이 아니다.** 이웃 CDU 짝까지 내려면 같은
#   명령에 --all-cdu 를 붙인다 (--pairs --all-cdu) — 그러면 같은
#   두 파일이 전 짝으로 다시 쓰인다. 세션 7.77 은 붙이지 않았다.
#
# 여유(margin) = value − threshold. **> 0 이면 통과쪽 여유다.**
#   A: value = delta_abs × expected_sign · threshold = 0 (원단위)
#   C: value = |delta_judged| · threshold = NOISE_THRESHOLD[unit] (판정단위)
#   B: margin = 수준 오름차순 |Δ| 의 이웃 차 최소 · threshold = 0 (원단위)
#   「해당 없음」 짝의 여유는 판정에 쓰이지 않는다 — 자리만 채운다.
#   unit 열은 **신호의 판정단위**(리포트와 같다)이고, A 의 value·margin 은
#   그것과 달리 원단위다 — 어느 쪽인지는 margin_unit 열이 말한다.
criterion,pump_head_rated_mAq,branch_dp_rated_mAq,valve_dp_rated_mAq,ntu,T_secondary_supply_C,cdu_config,cdu_index,load_percent,residual_return_share,pump_sees_supply_flow,share_uses_return_flow,signal,verdict,margin,threshold,margin_unit 
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.0,True,False,⑵ 펌프 양정,해당 없음,2.1522872568624507e-05,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,8.795055494559278e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,8.795055494559278e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.020390602869476027,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑴ 총유량,해당 없음,4.9395488732173476e-05,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑵ 펌프 양정,해당 없음,1.5109879274888272e-05,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,6.174436091743729e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,6.174436091743729e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.014311215753572526,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑴ 총유량,통과,0.013684027458307213,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑵ 펌프 양정,통과,0.007078205932916859,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑶ 주입랙 통과유량,통과,0.0017105034322886237,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑷ 타 랙 유량,통과,0.0017105034322886237,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑸ 주입랙 출구온도,통과,0.027181185619497228,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑴ 총유량,통과,0.013704847224158101,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑵ 펌프 양정,통과,0.007071903498758303,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑶ 주입랙 통과유량,통과,0.0017131059030197626,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑷ 타 랙 유량,통과,0.0017131059030197626,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑸ 주입랙 출구온도,통과,0.021157647123473566,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑴ 총유량,통과,0.009782509378201354,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑵ 펌프 양정,통과,0.0029990090038225503,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑶ 주입랙 통과유량,통과,0.0012228136722753913,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑷ 타 랙 유량,통과,0.0012228136722753913,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑸ 주입랙 출구온도,통과,0.02517945665162813,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑴ 총유량,통과,0.009803312436606149,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑵ 펌프 양정,통과,0.0030054006250281873,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑶ 주입랙 통과유량,통과,0.0012254140545755465,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑷ 타 랙 유량,통과,0.0012254140545755465,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑸ 주입랙 출구온도,통과,0.019139844909929593,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑴ 총유량,통과,0.023598769653345286,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑵ 펌프 양정,통과,0.00406483233491528,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑶ 주입랙 통과유량,통과,0.002949846206668383,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑷ 타 랙 유량,통과,0.002949846206668383,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑸ 주입랙 출구온도,통과,0.03193442447314254,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑴ 총유량,통과,0.02361942771210046,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑵ 펌프 양정,통과,0.004058424307505248,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑶ 주입랙 통과유량,통과,0.0029524284640130016,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑷ 타 랙 유량,통과,0.0029524284640130016,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑸ 주입랙 출구온도,통과,0.025950486487190005,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑴ 총유량,통과,0.01967990957050425,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑵ 펌프 양정,통과,0.006044578767184561,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑶ 주입랙 통과유량,통과,0.0024599886963128093,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑷ 타 랙 유량,통과,0.0024599886963128093,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑸ 주입랙 출구온도,통과,0.02994341352668073,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑴ 총유량,통과,0.019700550953981377,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑵ 펌프 양정,통과,0.006051025318786429,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑶ 주입랙 통과유량,통과,0.002462568869247672,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑷ 타 랙 유량,통과,0.002462568869247672,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑸ 주입랙 출구온도,통과,0.02394345486165861,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑴ 총유량,통과,0.0038617526807538383,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑵ 펌프 양정,통과,0.010030437693867356,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑶ 주입랙 통과유량,통과,0.00048271908509445183,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑷ 타 랙 유량,통과,0.00048271908509445183,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑸ 주입랙 출구온도,통과,0.00462497909152404,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑴ 총유량,통과,0.00386566949420164,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑵ 펌프 양정,통과,0.010029258999100676,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑶ 주입랙 통과유량,통과,0.0004832086867747609,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑷ 타 랙 유량,통과,0.0004832086867747609,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑸ 주입랙 출구온도,통과,0.0033858853091892627,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑴ 총유량,해당 없음,1.3007490876404404e-05,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑵ 펌프 양정,해당 없음,3.97321871403733e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,1.6259363595505505e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,1.6259363595505505e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.0041287324017922344,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑴ 총유량,해당 없음,9.093121327907738e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑵ 펌프 양정,해당 없음,2.7775527122742005e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,1.1366401659884673e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,1.1366401659884673e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.0028860842096776196,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,False,⑴ 총유량,통과,0.013739518147390939,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,False,⑵ 펌프 양정,통과,0.007051146358094229,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,False,⑶ 주입랙 통과유량,통과,0.0017174397684236453,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,False,⑷ 타 랙 유량,통과,0.0017174397684236453,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,False,⑸ 주입랙 출구온도,통과,0.00557839791787984,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,True,⑴ 총유량,통과,0.013743405353913829,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,True,⑵ 펌프 양정,통과,0.0070499713368867845,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,True,⑶ 주입랙 통과유량,통과,0.0017179256692390066,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,True,⑷ 타 랙 유량,통과,0.0017179256692390066,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,False,True,⑸ 주입랙 출구온도,통과,0.004347368658937256,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,False,⑴ 총유량,통과,0.009847433801184025,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,False,⑵ 펌프 양정,통과,0.0030146019152574866,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,False,⑶ 주입랙 통과유량,통과,0.0012309292251484472,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,False,⑷ 타 랙 유량,통과,0.0012309292251484472,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,False,⑸ 주입랙 출구온도,통과,0.005084932032740852,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑴ 총유량,통과,0.009851318563669054,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑵ 펌프 양정,통과,0.0030157937970045623,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑶ 주입랙 통과유량,통과,0.0012314148204586317,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑷ 타 랙 유량,통과,0.0012314148204586317,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,0.5,True,True,⑸ 주입랙 출구온도,통과,0.0038503611317644015,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑴ 총유량,통과,0.02366186877395826,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑵ 펌프 양정,통과,0.0040395206951586715,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑶ 주입랙 통과유량,통과,0.0029577335967447826,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑷ 타 랙 유량,통과,0.0029577335967447826,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,False,⑸ 주입랙 출구온도,통과,0.006526813176421342,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑴ 총유량,통과,0.02366572640582376,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑵ 펌프 양정,통과,0.004038326649666857,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑶ 주입랙 통과유량,통과,0.00295821580072797,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑷ 타 랙 유량,통과,0.00295821580072797,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,False,True,⑸ 주입랙 출구온도,통과,0.00530382387906414,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑴ 총유량,통과,0.019752460402024496,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑵ 펌프 양정,통과,0.0060583207823476926,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑶ 주입랙 통과유량,통과,0.002469057550253062,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑷ 타 랙 유량,통과,0.002469057550253062,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,False,⑸ 주입랙 출구온도,통과,0.006036124888964878,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑴ 총유량,통과,0.019756315589516404,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑵ 펌프 양정,통과,0.0060595221064261295,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑶ 주입랙 통과유량,통과,0.0024695394486895506,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑷ 타 랙 유량,통과,0.0024695394486895506,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,20.0,1.0,True,True,⑸ 주입랙 출구온도,통과,0.0048096067804337395,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑴ 총유량,통과,0.0038137558495083823,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑵ 펌프 양정,통과,0.010059540839879588,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑶ 주입랙 통과유량,통과,0.0004767194811881037,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑷ 타 랙 유량,통과,0.0004767194811881037,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,False,⑸ 주입랙 출구온도,통과,0.022421235293037967,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑴ 총유량,통과,0.003834775048561667,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑵ 펌프 양정,통과,0.010053206323320296,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑶ 주입랙 통과유량,통과,0.00047934688107043044,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑷ 타 랙 유량,통과,0.00047934688107043044,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,False,True,⑸ 주입랙 출구온도,통과,0.01634740802648338,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑴ 총유량,해당 없음,7.042583536076563e-05,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑵ 펌프 양정,해당 없음,2.154289308720081e-05,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,8.803229420095704e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,8.803229420095704e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.02040863471946608,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑴ 총유량,해당 없음,4.9423365217293735e-05,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑵ 펌프 양정,해당 없음,1.5118419089077406e-05,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,6.177920652161717e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,6.177920652161717e-06,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.014318641672431909,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑴ 총유량,통과,0.013683964795664139,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑵ 펌프 양정,통과,0.007078230836690125,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑶ 주입랙 통과유량,통과,0.0017104955994580173,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑷ 타 랙 유량,통과,0.0017104955994580173,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,False,⑸ 주입랙 출구온도,통과,0.027199620898748833,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑴ 총유량,통과,0.01370482166845477,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑵ 펌프 양정,통과,0.007071917164413577,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑶ 주입랙 통과유량,통과,0.0017131027085566242,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑷ 타 랙 유량,통과,0.0017131027085566242,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,False,True,⑸ 주입랙 출구온도,통과,0.021165616571487078,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑴ 총유량,통과,0.009782440973330253,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑵ 펌프 양정,통과,0.0029989904830927117,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑶ 주입랙 통과유량,통과,0.0012228051216665037,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑷ 타 랙 유량,통과,0.0012228051216665037,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,False,⑸ 주입랙 출구온도,통과,0.02519775167191085,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑴ 총유량,통과,0.00980328115098672,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑵ 펌프 양정,통과,0.0030053935140834653,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑶ 주입랙 통과유량,통과,0.001225410143873562,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑷ 타 랙 유량,통과,0.001225410143873562,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,0.5,True,True,⑸ 주입랙 출구온도,통과,0.019147634040805883,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑴ 총유량,통과,0.023598703914590402,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑵ 펌프 양정,통과,0.00406485603270923,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑶ 주입랙 통과유량,통과,0.0029498379893238003,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑷ 타 랙 유량,통과,0.0029498379893238003,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,False,⑸ 주입랙 출구온도,통과,0.03195312917535631,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑴ 총유량,통과,0.023619398686834714,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑵ 펌프 양정,통과,0.004058436621612316,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑶ 주입랙 통과유량,통과,0.0029524248358547833,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑷ 타 랙 유량,통과,0.0029524248358547833,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,False,True,⑸ 주입랙 출구온도,통과,0.025958824538349745,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑴ 총유량,통과,0.019679838087260038,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑵ 펌프 양정,통과,0.006044561600258902,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑶ 주입랙 통과유량,통과,0.0024599797609077267,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑷ 타 랙 유량,통과,0.0024599797609077267,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,True,False,⑸ 주입랙 출구온도,통과,0.029961976344857533,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,True,True,⑴ 총유량,통과,0.019700516196293094,0.0,원단위
B,20.0,3.0,5.0,3.0,27.0,dual_symmetric,0,100.0,1.0,True,True,⑵ 펌프 양정,통과,0.00605101960944765,0.0,원단위
